id,verb,verb_compound,verb_feats,verb_is_aux,verb_deprel,sup_verb,sup_verb_feats,sup_verb_deprel,sentence,sentence_id
1673,saama,,"af,pl,ps,aux,ps3,pres,indic",0,ccomp,hakkama,"ps,ill,mod,sup",xcomp,"Varasemate uurimuste tulemused , milles kasutatud ülesanded rõhutasid arvatavasti liigselt lausete tõesust ja vähem pragmaatilist sobivust ( ning mis ei sobitunud ka hästi tavalisse suhtlemissituatsiooni ) ei andnud alust arvata , et lasteaia lapsed ___saavad___ implikatuuridega ___hakkama___ üle 50 %-tel juhtudel .",251276
1677,saama,,"af,ps,sg,aux,ps3,impf,indic",0,root,hakkama,"ps,aux,ill,sup",xcomp,Kas Peeter ___sai___ ___hakkama___ tööga ?,251345
1678,saama,,"af,ps,sg,ps3,impf,main,indic",0,root,hakkama,"ps,aux,ill,sup",xcomp,Kas ___sai___ ülesandega ___hakkama___ ?,251350
1680,saama,,"af,ps,sg,aux,ps3,impf,indic",0,root,hakkama,"ps,ill,sup,main",xcomp,___Sai___ ülesandega ___hakkama___ ?,251355
1690,saama,,"inf,mod",0,xcomp,hakkama,"ps,ill,sup,main",xcomp,"Kergete “ naiste teemade ” kõrval käsitleti “ Mamma Mias ” ka tõsiseid , mõtlemisainet pakkuvaid “ ellujäämislugusid ” , ehk “ lugusid naistest , kes püüavad ___hakkama___ ___saada___ paljude rollide ja kohustustega , mis tänapäeva ühiskond meile peale paneb ” ( Aslama & Jääsaari 2005 : 50 ) .",251850
1691,saama,,"af,pl,ps,mod,ps3,pres,indic",0,ccomp,hakkama,"ps,ill,sup,main",xcomp,"Kasutades saates nähtu teadvustamisel sotsiaalse võrdlemise tehnikat võivad televaatajad “ teadvustada iseenda olemuse , tugevdada sotsiaalseid või isiklike väärtusi , saavutada suuremat rahulolu enda eluga ja / või avastada või mõista , kuidas teised ___saavad___ ___hakkama___ sarnaste eraeluliste probleemidega ” ( Frisby 1999 ) .",251865
1705,taotlema,,"inf,mod",1,acl,taotlema,"ps,ill,mod,sup",conj,"Käesoleva direktiivi tõlgendamisel tekkivate kahtluste korral tagatakse õiguskindlus ka sellega , et liikmesriikide kohtud võivad ___taotleda___ ja liikmesriikide viimase astme kohtud peavad ___taotlema___ otsust Euroopa Kohtult .",252438
1708,saama,,"inf,main",0,acl,hakkama,"ps,aux,ill,sup",xcomp,Just oskus suurepäraselt ___hakkama___ ___saada___ nii kõva kui ka ähmase informatsiooniga teebki Saaty väite usutavaks .,252548
1709,saama,,"af,pl,ps,mod,ps1,pres,indic",0,root,hakkama,"ps,ill,sup,main",xcomp,Kas ___saame___ selle ülesandega kergesti ___hakkama___ ?,252568
1710,saama,,"af,pl,ps,mod,ps1,impf,indic",0,advcl,hakkama,"ps,aux,ill,sup",xcomp,"Kokku kulus neli vahetusrida , igas neli käiku , nii et ___saime___ ___hakkama___ 16 käiguga .",252584
1711,saama,,"inf,main",0,xcomp,hakkama,"ps,ill,mod,sup",xcomp,Kõigepealt katsume jälle niisama ilma graafmudelit appi võtmata ülesandega ___hakkama___ ___saada___ .,252631
1715,saama,,"inf,mod",1,acl:relcl,olema,"ps,aux,ill,sup",aux,"Carrolli vaimusähvatustest annab raamatu “ Alice imedemaal ” kõrval ilusa ülevaate aastal 1991 vene keelde tõlgitud raamat “ Loogiline mäng ” ( Logitšeskaja igra ) , mida peaks meie raamatukogudes veel ___saada___ ___olema___ .",252882
1719,kavandama,,"neg,impf,imps,main,indic",1,root,unifitseerima,"ps,ill,sup,main",conj,"UML - Unified Modeling Language on ___kavandatud___ üldotstarbelise modelleerimiskeelena ja nagu nimigi ütleb , peaks UML ___unifitseerima___ erinevaid keeli ja probleemvaldkondi tarkvara elutsükli jooksul .",253084
1723,saama,,"af,pl,ps,ps3,main,pres,indic",0,acl:relcl,hakkama,"ps,aux,ill,sup",xcomp,"Ja leidub ka selliseid , kes sellega ___hakkama___ ___saavad___ .",253154
1735,teadma,,"ps,aux,ill,sup",1,root,omama,"ps,aux,ill,sup",conj,"Selliseid lühendeid sisaldava teksti lugemiseks peab muidugi ___teadma___ reeglistikku ja ___omama___ piisavat kogemust , kuna sama lühend võib tähistada sõltuvalt kirjutatu kontekstist hoopis teist sõna .",253215
1752,saama,,"inf,main",0,xcomp,hakkama,"ps,ill,mod,sup",xcomp,"Plaanid , kontrollid , eelarved ja protsessid aitavad projekti administraatoreid ___hakkama___ ___saada___ projekti keerukusega .",253792
1770,saama,,"af,ps,sg,aux,ps3,pres,indic",0,root,hakkama,"ps,ill,mod,sup",xcomp,"Multikontekstne ACM ___saab___ ___hakkama___ kõigi primaarülesannetega , kulutades umbes samapalju energiat kui ASIC , andes aga neljakordse pinna / hinnavõidu teise lahendusega võrreldes .",255194
1827,saama,,"af,mod,impf,imps,indic",0,advcl,liikuma,"ps,ill,mod,sup",xcomp,"Kui robot ___liikuma___ ___saadi___ , olid järgmiseks probleemiks takistused , mille vastu robot sõitis .",257843
1838,uskuma,,"ps,ill,sup,main",1,root,põrkama,"ps,ill,mod,sup",conj,Häkker peab ___uskuma___ oma võimetesse ja mitte ___põrkama___ tagasi esimeselt takistuselt - sammhaaval võib jõuda ka suurte probleemide lahenduseni .,258017
1849,proovima,,"ps,aux,ill,sup",0,xcomp,lahendama,"ps,ill,sup,main",conj,"Alustada soovitame demonstratsioonist ja siis asuda ise ___proovima___ , st. lihtsaid ülesandeid ___lahendama___ .",258160
1906,kavandama,,"mod,neg,impf,imps,indic",1,root,olema,"ps,ill,sup,main",aux,Organisatsiooni muutmine peab ___olema___ korrektselt ___kavandatud___ ja evitatud missioonikriitilise projektina2 :,259963
1914,teadma,,"ps,aux,ill,sup",0,xcomp,kirjeldama,"ps,aux,ill,sup",conj,"Need näitavad , mida taotleja peab pärast õppekava läbimist olema suuteline ___teadma___ , ___kirjeldama___ ning tegema .",260237
1915,teadma,,"ps,aux,ill,sup",0,xcomp,tegema,"ps,aux,ill,sup",conj,"Need näitavad , mida taotleja peab pärast õppekava läbimist olema suuteline ___teadma___ , kirjeldama ning ___tegema___ .",260237
1922,ootama,,"af,pl,ps,aux,ps1,pres,indic",0,root,osalema,"ps,ill,sup,main",xcomp,"Et tegemist on tüüpilise vabatarkvaraprojektiga , siis ___ootame___ huvilisi ka väljastpoolt Tallinna Pedagoogikaülikooli selles ___osalema___ - kas või aktiivse kasutajana .",260593
1923,mõtlema,,"mod,neg,impf,imps,indic",1,acl:relcl,kestma,"ps,ill,sup,main",xcomp,"Ajakirjad on mööduvad igapäevaelu dokumendid , mille sisu sageli ei ole ___mõeldudki___ ___kestma___ kauem kui nädal või kuu .",260609
1944,nägema,,"ps,ill,sup,main",1,root,suutma,"ps,ill,mod,sup",conj,"Juht peab ___nägema___ laiemat pilti ja ___suutma___ moodustada õigeid tiime , ühendada erinevate tiimiliikmete parimaid oskusi ja omadusi ning luua uut sünergiat .",261088
1945,saama,,"inf,main",0,xcomp,hakkama,"ps,aux,ill,sup",xcomp,Selline lähenemine võimaldab menteel paremini ___hakkama___ ___saada___ erinevate ettetulevate muutustega ja kiiresti nendele reageerida ;,261125
1949,pingutama,,"ps,ill,sup,main",0,conj,rõõmustama,"ps,aux,ill,sup",conj,"Suhte arendamise liidrikompetents loob turvalise sotsiaalse keskkonna , kus inimesed on avatud , valmis jagama , toetama , koos ___pingutama___ ja ___rõõmustama___ .",261231
1953,mõtlema,,"ps,ill,mod,sup",0,xcomp,arutama,"ps,ill,sup,main",conj,"Sunnib veel teinekordki ___mõtlema___ , ___arutama___ tegelikke põhjuseid ja tagajärgi , aitab minna asja tuumani .",261253
1957,saama,,"inf,main",0,ccomp,hakkama,"ps,ill,mod,sup",xcomp,"Näitab enda eeskujul , kuidas organisatsioonis või ärielus paremini ___hakkama___ ___saada___ , kuidas projekte kooskõlastada , kuidas toimida erinevates kultuuri keskkondades .",261265
1960,soovima,,"af,pl,ps,ps3,main,pres,indic",0,ccomp,lahendama,"ps,aux,ill,sup",xcomp,"Buchanani ( 2002 : 9 ) järgi on kliendid inimesed , kellel on võimalus valida , keda nad ___soovivad___ oma probleemi ___lahendama___ .",261384
1961,suutma,,"ps,ill,sup,main",1,acl:relcl,hoolitsema,"ps,ill,sup,main",conj,"Iga inimene on riigi klient , keda riik koos oma ametkondade ja ametnike aparaadiga peab ___suutma___ hästi teenindada , teisisõnu - ___hoolitsema___ inimese ja tema heaolu eest .",261389
1969,mõtlema,,"ps,ill,sup,main",1,acl,väljendama,"ps,ill,sup,main",conj,"R. Narits on väljendanud seisukohta , et iga õiguse loojaks olev jurist peaks ___mõtlema___ kui filosoof aga ___väljendama___ ennast kui talupoeg ( Narits 1998 : 3 ) .",261562
1974,usaldama,,"aux,ger",0,advcl,kehtima,"ps,aux,ill,sup",xcomp,"Samas paragrahvis on ära toodud juhtumid , millal isiku usaldus on väljendunud reaalses elus sellisel viisil , et haldusakti tema kahjuks kehtetuks tunnistamine on lubamatu : isik on haldusakti ___kehtima___ jäämist ___usaldades___ kasutanud ära haldusakti alusel saadud vara , teinud tehingu oma vara kasutamiseks või on muul viisil muutnud oma elukorraldust .",261589
1994,saama,,"aux,inf",0,acl,rääkima,"ps,ill,sup,main",xcomp,"Seega probleem ei ole mitte selles , et ___saada___ soomlast ___rääkima___ , vaid pigem selles , et ta oleks valmis kultuuridevahelises suhtlemises vajaduse korral muutma oma rääkimisstiili .",270694
2020,saama,,"af,pl,ps,ps3,main,pres,indic",0,acl:relcl,hakkama,"ps,aux,ill,sup",xcomp,"Mittepöördujate hulgas on vähenenud nende töötute osakaal , kellele pöördumine on põhimõtteliselt vastuvõetamatu ning ne nde osakaal , kes ___saavad___ ise ___hakkama___ .",271521
2073,kavandama,,"af,mod,impf,imps,indic",0,root,põhinema,"ps,aux,ill,sup",conj,"See ülikool ___kavandati___ juba loomisel e-ülikoolina , st. ___põhinema___ valdavalt e-õppel erinevalta kõikidest Hispaania ülikoolidest .",277502
2135,otsustama,,"inf,main",0,csubj:cop,kuuluma,"ps,ill,sup,main",ccomp,"Üheselt ei ole võimalik ___otsustada___ , millised maa-alad peaksid kellelegi ___kuuluma___ .",281662
2148,saama,,"af,ps,sg,aux,ps3,impf,indic",0,acl,hakkama,"ps,ill,mod,sup",xcomp,"Enamik kräkkimisprogramme aga ei vaja erilist ajumahtu ( ja ega skriptijuntsudel seda enamasti ole ka ) - mõne aja eest levis võrgus uudis , kuidas üks šimpans ___sai___ ___hakkama___ programmikräkkimisega , kasutades üht seda laadi lihtsat vahendit .",281893
2163,taotlema,,"ps,aux,ill,sup",1,root,otsima,"ps,aux,ill,sup",conj,Sina pead usinasti ___taotlema___ tarkust ja ___otsima___ tarku inimesi enesele abiks .,282060
2193,kavandama,,"aux,imps,past,partic",1,acl:relcl,looma,"ps,ill,mod,sup",xcomp,"UMTS-Foorum on rahvusvaheline ja sõltumatu organisatsioon , mis on ___kavandatud___ ___looma___ tööstuses üksmeelt , esitamaks UMTS-süsteemi ja rahuldamaks turu nõudmisi kõrge kvaliteediga ning odava mobiilside järele .",282823
2243,saama,,"ps,aux,ill,sup",1,conj,hakkama,"ps,ill,sup,main",xcomp,Kõla on neil kahel keelel väga sarnane ja afrikaansiga pidavat Hollandis hõlpsalt ___hakkama___ ___saama___ .,285071
2279,ootama,,"mod,neg,impf,imps,indic",1,root,kuulama,"ps,ill,sup,main",xcomp,"___Kuulama___ on ___oodatud___ kõik teaduskonna õppejõud ja üliõpilased , kolleegid teistest kõrgkoolidest ning teised asjasthuvitatud .",286496
2295,saama,,"af,aux,impf,imps,indic",0,root,korrastama,"ps,ill,sup,main",advcl,"___Saadi___ aga aru , et eestikeelsete õpikute kirjutamiseks peab enne ___korrastama___ terminoloogiat .",287080
2308,jõudma,,"af,pl,ps,aux,ps1,impf,indic",0,conj,õppima,"ps,aux,ill,sup",xcomp,Atlandi ookeani ületamiseks vajalike lennukipiletite jaoks raha leidmise esialgu ületamatuna näiva probleemi lahendamisel tuli meile jällegi appi Avatud Eesti Fond ja nii me Ühendriikidesse ___õppima___ ___jõudsimegi___ .,287343
2310,saama,,"af,pl,ps,ps3,main,pres,indic",0,root,juhendama,"ps,aux,ill,sup",conj,"Praktiliselt kõik doktorandid ___saavad___ ülikooli poolt stipendiumi ja on vabastatud õppemaksust , kuid enamasti peavad selle eest keskmiselt neli tundi nädalas praktikume ___juhendama___ , kontrolltöid ( 3 - 4 semestris ) ning iganädalasi kodutöid parandama .",287352
2317,uskuma,,"af,ps,sg,aux,ps1,pres,indic",0,parataxis,suutma,"ps,aux,ill,sup",ccomp,"Eesti tuntumaid lavastajaid Voldemar Panso kirjutas artiklis “ Näidend teatri poolelt vaadatuna ” : “ ___Usun___ , et näitekirjanik peaks ___suutma___ kahestuda - ta peaks suutma ette kujutada , kuidas tema loodud elu hakkab lavalaudadel hingama , tema tegelased käituma ja rääkima ; Ja vaatajana peaks ta suutma erapooletult hinnata kogu tulevase etenduse kunstilist struktuuri .",289753
2318,uskuma,,"af,ps,sg,aux,ps1,pres,indic",0,parataxis,suutma,"ps,aux,ill,sup",parataxis,"Eesti tuntumaid lavastajaid Voldemar Panso kirjutas artiklis “ Näidend teatri poolelt vaadatuna ” : “ ___Usun___ , et näitekirjanik peaks suutma kahestuda - ta peaks ___suutma___ ette kujutada , kuidas tema loodud elu hakkab lavalaudadel hingama , tema tegelased käituma ja rääkima ; Ja vaatajana peaks ta suutma erapooletult hinnata kogu tulevase etenduse kunstilist struktuuri .",289753
2327,uskuma,,"af,ps,sg,mod,ps3,pres,indic",0,root,aitama,"ps,ill,sup,main",ccomp,"Brecht ___usub___ , et teater peab ___aitama___ tegelikkust muuta , näidates elu niimoodi , et vaataja hakkaks sellesse kriitiliselt suhtuma ning mõistaks ühiselu vanade vormide muutmise vajalikkust ja võimalikkust .",289865
2359,mõtlema,,"aux,neg,impf,imps,indic",0,conj,avaldama,"ps,aux,ill,sup",xcomp,"Näitleja ei pöördu ju ainult lavapartnerite poole , tema tegevus on põhimõtteliselt avalik , ___mõeldud___ ___avaldama___ mõju saalis viibivale publikule .",290729
2419,saama,,"af,pl,ps,aux,ps3,pres,indic",0,root,hakkama,"ps,ill,mod,sup",xcomp,Mäletsevad kariloomad ___saavad___ bakterite abiga selle protsessiga ___hakkama___ .,301023
2425,lõhkuma,,"ps,ill,mod,sup",0,xcomp,kandma,"ps,ill,mod,sup",conj,"Kui tema loomulikule liikumisteele ehitatakse tõkked , siis väheneb peatselt kalda puhverdusvõime ja murdlained hakkavad kallast ___lõhkuma___ ning ära ___kandma___ .",301194
2491,saama,,"ps,mod,past,partic",1,csubj,kandma,"ps,ill,sup,main",conj,"Kui mõned aastad tagasi oli riistvara tegijate jaoks oluline saada oma tootele peale Windows-ühilduvuse logo , siis praeguses protsessorite sõja olukorras ei ole see enam sugugi ainukriteerium , olgu pealegi , et kontoritarkvara osas on Microsoft kindlalt standardiks ___saanud___ ja teised tarkvara tegijad peavad hoolt ___kandma___ selle eest , et MS Wordi ja muude formaatide filtrid oleksid kindlalt paigas , vältimaks klientide kaebusi ja kaotusi .",314089
2495,kartma,,"inf,mod",1,root,loobuma,"ps,ill,mod,sup",ccomp,"___Karta___ on , et AMD peab siis pigem ___loobuma___ oma 3Dnow !",314106
2526,saama,,"inf,mod",0,csubj:cop,hakkama,"ps,ill,mod,sup",xcomp,Sellise aknaga on märksa mugavam töötada ( enam pole vaja vaateid vahetada ) ja algajatel on nüüd slaidikomplekti koostamisega lihtsam ___hakkama___ ___saada___ .,315251
2536,saama,,"af,pl,ps,aux,ps2,pres,indic",0,advcl,hakkama,"ps,ill,mod,sup",xcomp,"Kui te nende miinimumiülesannetega DE-meetodiga ___hakkama___ ___saate___ , siis tasub juba jõudu proovida rahvusvahelisel rindel .",315538
2544,nägema,,"ps,ill,sup,main",1,root,raiskama,"ps,aux,ill,sup",conj,"Kui tahetakse väljundis kasutada tähistusi ja päiseid või paigutada andmed tabelitena , peab selleks ___nägema___ programmi koostamisel üsna palju vaeva ja ___raiskama___ hulga aega .",315717
2545,saama,,"ps,mod,neg,pres,indic",1,advcl,hakkama,"ps,aux,ill,sup",xcomp,"Õnneks tänu samale Exceli keskkonnale pole vajadust taoliste ülesannetega tegelda eriti pikalt , vaid saab asuda tõsisemate probleemide kallale , kus Exceli valemitega enam eriti hästi ___hakkama___ ei ___saa___ .",315738
2547,saama,,"aux,inf",0,csubj,esinema,"ps,ill,mod,sup",xcomp,Kahte esinejat olime juba varem jahtinud ja seekord õnnestus nii minister Raivo Vare kui ka Telia tehnoloogiadirektor Juha Heinänen konverentsile ___esinema___ ___saada___ .,315850
2569,saama,,"af,pl,ps,ps3,main,pres,indic",0,root,hakkama,"ps,ill,sup,main",xcomp,"Mõned andmekogud ___saavad___ X-tee-põhiste teenuste arendamisega juba ka ise ___hakkama___ , näiteks KMA infotehnoloogid .",316461
2597,saama,,"ps,ill,mod,sup",1,acl:relcl,töötlema,"ps,ill,mod,sup",conj,"Teisalt osutatakse teenuseid ka riigiasutustele , mis peavad kodanike poolt elektrooniliselt täidetud vormid kätte ___saama___ , neid ___töötlema___ ja lõpuks kodanikele vastama .",316918
2598,saama,,"ps,ill,mod,sup",1,acl:relcl,vastama,"ps,ill,mod,sup",conj,"Teisalt osutatakse teenuseid ka riigiasutustele , mis peavad kodanike poolt elektrooniliselt täidetud vormid kätte ___saama___ , neid töötlema ja lõpuks kodanikele ___vastama___ .",316918
2624,mõtlema,,"ps,aux,ill,sup",0,xcomp,tegutsema,"ps,ill,mod,sup",conj,"Seetõttu on Eesti Pangas oluline , et infotehnoloog oleks võimeline iseseisvalt ___mõtlema___ ja ___tegutsema___ - pole suurt meeskonda , kes aitaks otsuseid teha ja neid ellu viia .",317830
2641,lootma,,"af,ps,sg,aux,ps1,pres,indic",0,root,hakkama,"ps,ill,sup,main",ccomp,"___Loodan___ vaid , et me ei pea ___hakkama___ järgima Saksamaa lahendust , kus tegemist on mälukaardiga , millele on just nimelt kirjutatud tervisekindlustus .",318378
2656,saama,,"af,mod,impf,imps,indic",0,conj,hakkama,"ps,ill,mod,sup",xcomp,"Ei saa küll öelda , et see oleks olnud lihtne või nõudnud vähe tööd , kuid ___hakkama___ ___saadi___ .",318793
2660,kaaluma,,"af,mod,impf,imps,indic",0,root,tõdema,"ps,aux,ill,sup",conj,"Infosüsteemi vahetust ___kaaluti___ põhjalikult ja vaatamata sellele , et kõigil olid veel meeles nii eelmine süsteemivahetus 1996. aasta alguses kui ka just lõpetatud Tallinna Panga infosüsteemi liitmine , pidime ___tõdema___ , et “ loodusseaduste vastu ei saa ” ja paratamatud asjad tuleb ära teha võimalikult kiiresti , et need ei segaks edasist arengut .",318836
2740,otsustama,,"af,ps,sg,mod,ps3,impf,indic",0,root,arendama,"ps,aux,ill,sup",xcomp,"TPÜ ___otsustas___ ___arendama___ hakata oma vabavaralist õpikeskkonda IVA , mis kuulutati ka TPÜ ametlikuks õpikeskkonnaks .",321189
2762,saama,,"inf,main",0,csubj:cop,hakkama,"ps,ill,mod,sup",xcomp,"Oletusena võiks arvata , et vastuse valdan piiratult valisid osaliselt ka need arvutikasutajad , kellel poleks probleemi andmetöötlusega ___hakkama___ ___saada___ , kuid kellel puudub sellega tegelemiseks momendil tööalane vajadus .",321601
2794,saama,,"ps,ill,mod,sup",1,root,hakkama,"ps,aux,ill,sup",xcomp,Ja miks peaks sellega paremini ___hakkama___ ___saama___ Haridus- ja Teadusministeerium ?,322159
2798,saama,,"ps,neg,impf,main,indic",1,parataxis,hakkama,"ps,ill,sup,main",xcomp,"E-õpe annab võimaluse oluliselt individualiseerida õppimist kuni täiesti personaalsete trajektoorideni , optimeerides seeläbi kogu protsessi ( sellega pole me veel ___hakkama___ ___saanud___ ) .",322219
2820,saama,,"af,ps,sg,ps3,main,pres,indic",0,root,hakkama,"ps,ill,mod,sup",xcomp,"64 MB-ga ___saab___ ___hakkama___ siis , kui korraga töötavaid programme on vähe .",322971
2826,leppima,kokku,"ps,ill,sup,main",1,root,kasutama,"ps,aux,ill,sup",conj,Kõik samas IT-projektis osalevad ettevõtted peavad esiteks kokku ___leppima___ ja siis ___kasutama___ samu standardeid .,323155
2839,mõtlema,,"ps,ill,sup,main",0,xcomp,tegutsema,"ps,ill,mod,sup",conj,"Robootika on suurepärane valdkond , mis võimaldab õppetööd muuta praktilisemaks , elulisemaks , põnevamaks , loomingulisemaks , ärgitab iseseisvalt ___mõtlema___ ning meeskonnana ___tegutsema___ .",323439
2864,saama,,"aux,inf",1,root,tegelema,"ps,ill,sup,main",advcl,"Kiiruse seisukohast võib selline jaotus oluliseks ___saada___ , kui MSP peab ___tegelema___ korraga paljude alamseadmete kontrolliga ja samal ajal võtma vastu uusi käske PClt .",324120
2883,saama,,"ps,mod,neg,impf,indic",1,root,hakkama,"ps,ill,mod,sup",xcomp,"Personaalarvutite maailmast väljajääv , kuid suurusjärgu võrra suurem sardprotsessorite ala on reeglina ___hakkama___ ___saanud___ ilma ujukomavahenditeta - tõepoolest , juhtimisfunktsioonides on täisarvuaritmeetikast küll ning üksiku trigonomeetriafunktsiooni kannatab jõudlus ära või realiseeritakse see hoopis vajalikus ulatuses tabelina mälus .",324445
